,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
29407,02/27/2015 06:30:00 PM,0013a20040b315ec,1,501,16.5,16.5,16.5,0.9,0.9,0.9,75.1,75.1,75.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227183000,,1
29410,02/27/2015 12:35:00 AM,0013a20040b4b755,1,508,24.8,24.8,24.8,96.3,96.3,96.3,37.3,37.3,37.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227003500,,1
29411,02/27/2015 01:20:00 PM,0013a20040b516ed,1,505,18.7,18.7,18.7,2.4,2.4,2.4,56.2,56.2,56.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227132000,,1
29413,02/27/2015 01:20:00 PM,0013a20040b516f6,1,507,17.4,17.4,17.4,0.7,0.7,0.7,54.0,54.0,54.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227132000,,1
29414,02/27/2015 01:25:00 PM,0013a20040b315ec,1,501,17.1,17.1,17.1,0.8,0.8,0.8,62.8,62.8,62.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227132500,,1
29416,02/27/2015 01:25:00 PM,0013a20040b4b755,1,508,17.7,17.7,17.7,1.6,1.6,1.6,47.7,47.7,47.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227132500,,1
29417,02/27/2015 01:25:00 PM,0013a20040b5b318,1,502,17.1,17.1,17.1,2.5,2.5,2.5,53.3,53.3,53.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227132500,,1
29418,02/27/2015 03:45:00 PM,0013a20040b516f6,1,507,16.8,16.8,16.8,0.6,0.6,0.6,57.8,57.8,57.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227154500,,1
29432,02/27/2015 01:55:00 AM,0013a20040b516f6,1,507,25.2,25.2,25.2,96.7,96.7,96.7,38.8,38.8,38.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227015500,,1
29433,02/27/2015 01:55:00 AM,0013a20040b315ec,1,501,25.5,25.5,25.5,96.6,96.6,96.6,42.3,42.3,42.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227015500,,1
29435,02/27/2015 02:30:00 AM,0013a20040b4b755,1,508,26.5,26.5,26.5,96.5,96.5,96.5,32.4,32.4,32.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227023000,,1
29436,02/27/2015 02:30:00 AM,0013a20040b5b318,1,502,24.2,24.2,24.2,97.0,97.0,97.0,38.2,38.2,38.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227023000,,1
29437,02/27/2015 02:30:00 AM,0013a20040b516ed,1,505,24.2,24.2,24.2,91.9,91.9,91.9,46.2,46.2,46.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227023000,,1
29459,02/27/2015 07:25:00 PM,0013a20040b315ec,1,501,16.8,16.8,16.8,0.9,0.9,0.9,71.9,71.9,71.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227192500,,1
29462,02/27/2015 07:25:00 PM,0013a20040b4b755,1,508,17.4,17.4,17.4,1.6,1.6,1.6,52.2,52.2,52.2,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227192500,,1
29463,02/27/2015 07:25:00 PM,0013a20040b5b318,1,502,16.5,16.5,16.5,2.5,2.5,2.5,59.5,59.5,59.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227192500,,1
29466,02/28/2015 11:20:00 AM,0013a20040b4b755,1,508,18.7,18.7,18.7,1.5,1.5,1.5,66.3,66.3,66.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150228112000,,1
29470,02/28/2015 02:25:00 PM,0013a20040b4b755,1,508,17.4,17.4,17.4,1.3,1.3,1.3,66.3,66.3,66.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150228142500,,1
29471,02/28/2015 02:25:00 PM,0013a20040b5b318,1,502,16.8,16.8,16.8,2.3,2.3,2.3,74.2,74.2,74.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150228142500,,1
29473,02/28/2015 03:10:00 PM,0013a20040b516ed,1,505,18.1,18.1,18.1,2.0,2.0,2.0,75.7,75.7,75.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150228151000,,1
29474,02/28/2015 03:10:00 PM,0013a20040b516f6,1,507,16.5,16.5,16.5,0.8,0.8,0.8,75.3,75.3,75.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228151000,,1
29475,02/28/2015 03:15:00 PM,0013a20040b315ec,1,501,16.1,16.1,16.1,0.8,0.8,0.8,101.1,101.1,101.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228151500,,1
29488,02/27/2015 01:10:00 AM,0013a20040b516ed,1,505,24.5,24.5,24.5,94.6,94.6,94.6,48.1,48.1,48.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227011000,,1
29512,02/26/2015 11:00:00 PM,0013a20040b516f6,1,507,18.7,18.7,18.7,92.3,92.3,92.3,54.0,54.0,54.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226230000,,1
29513,02/26/2015 11:00:00 PM,0013a20040b315ec,1,501,18.7,18.7,18.7,91.8,91.8,91.8,63.9,63.9,63.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226230000,,1
29515,02/26/2015 11:05:00 PM,0013a20040b4b755,1,508,19.4,19.4,19.4,90.1,90.1,90.1,47.7,47.7,47.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226230500,,1
29516,02/26/2015 11:05:00 PM,0013a20040b5b318,1,502,18.1,18.1,18.1,89.2,89.2,89.2,55.9,55.9,55.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226230500,,1
29517,02/26/2015 11:05:00 PM,0013a20040b516ed,1,505,20.3,20.3,20.3,89.3,89.3,89.3,56.0,56.0,56.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226230500,,1
29519,02/26/2015 11:10:00 PM,0013a20040b516f6,1,507,19.0,19.0,19.0,93.2,93.2,93.2,54.9,54.9,54.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226231000,,1
29520,02/26/2015 11:10:00 PM,0013a20040b315ec,1,501,19.4,19.4,19.4,93.2,93.2,93.2,62.2,62.2,62.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226231000,,1
29522,02/26/2015 11:25:00 PM,0013a20040b4b755,1,508,20.0,20.0,20.0,91.3,91.3,91.3,45.6,45.6,45.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226232500,,1
29524,02/26/2015 11:25:00 PM,0013a20040b5b318,1,502,19.0,19.0,19.0,93.1,93.1,93.1,53.3,53.3,53.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226232500,,1
29525,02/26/2015 11:25:00 PM,0013a20040b516ed,1,505,21.0,21.0,21.0,91.4,91.4,91.4,53.8,53.8,53.8,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226232500,,1
29526,02/26/2015 11:30:00 PM,0013a20040b516f6,1,507,20.3,20.3,20.3,95.0,95.0,95.0,54.0,54.0,54.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226233000,,1
29527,02/26/2015 11:30:00 PM,0013a20040b315ec,1,501,21.0,21.0,21.0,95.3,95.3,95.3,57.3,57.3,57.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226233000,,1
29529,02/26/2015 11:35:00 PM,0013a20040b4b755,1,508,21.3,21.3,21.3,93.6,93.6,93.6,43.4,43.4,43.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226233500,,1
29530,02/26/2015 11:35:00 PM,0013a20040b5b318,1,502,19.4,19.4,19.4,92.6,92.6,92.6,52.2,52.2,52.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226233500,,1
29531,02/26/2015 11:35:00 PM,0013a20040b516ed,1,505,23.2,23.2,23.2,91.1,91.1,91.1,49.1,49.1,49.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226233500,,1
29532,02/26/2015 11:40:00 PM,0013a20040b516f6,1,507,19.7,19.7,19.7,92.9,92.9,92.9,52.2,52.2,52.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226234000,,1
29533,02/26/2015 11:40:00 PM,0013a20040b315ec,1,501,19.7,19.7,19.7,92.7,92.7,92.7,63.3,63.3,63.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226234000,,1
29534,02/26/2015 11:55:00 PM,0013a20040b4b755,1,508,21.6,21.6,21.6,96.2,96.2,96.2,45.5,45.5,45.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226235500,,1
29535,02/26/2015 11:55:00 PM,0013a20040b5b318,1,502,20.3,20.3,20.3,93.6,93.6,93.6,52.4,52.4,52.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226235500,,1
29536,02/27/2015 12:25:00 AM,0013a20040b4b755,1,508,22.3,22.3,22.3,95.8,95.8,95.8,40.7,40.7,40.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227002500,,1
29537,02/27/2015 02:35:00 AM,0013a20040b516f6,1,507,26.1,26.1,26.1,96.9,96.9,96.9,36.8,36.8,36.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227023500,,1
29538,02/27/2015 02:35:00 AM,0013a20040b315ec,1,501,27.1,27.1,27.1,96.7,96.7,96.7,40.6,40.6,40.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227023500,,1
29546,02/26/2015 11:45:00 PM,0013a20040b4b755,1,508,19.7,19.7,19.7,91.6,91.6,91.6,47.3,47.3,47.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226234500,,1
29547,02/26/2015 11:45:00 PM,0013a20040b5b318,1,502,19.4,19.4,19.4,92.3,92.3,92.3,54.1,54.1,54.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226234500,,1
29548,02/26/2015 11:45:00 PM,0013a20040b516ed,1,505,21.0,21.0,21.0,89.4,89.4,89.4,55.4,55.4,55.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226234500,,1
29550,02/27/2015 11:50:00 PM,0013a20040b516f6,1,507,21.9,21.9,21.9,82.7,82.7,82.7,49.1,49.1,49.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227235000,,1
29551,02/27/2015 11:50:00 PM,0013a20040b315ec,1,501,21.9,21.9,21.9,84.2,84.2,84.2,52.2,52.2,52.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227235000,,1
29554,02/27/2015 11:50:00 PM,0013a20040b4b755,1,508,22.6,22.6,22.6,77.0,77.0,77.0,42.3,42.3,42.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227235000,,1
29557,02/28/2015 12:45:00 AM,0013a20040b4b755,1,508,22.6,22.6,22.6,82.9,82.9,82.9,36.2,36.2,36.2,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150228004500,,1
29558,02/28/2015 01:00:00 AM,0013a20040b516f6,1,507,22.6,22.6,22.6,82.3,82.3,82.3,39.5,39.5,39.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228010000,,1
29559,02/28/2015 01:00:00 AM,0013a20040b315ec,1,501,21.6,21.6,21.6,84.4,84.4,84.4,42.9,42.9,42.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228010000,,1
29560,02/28/2015 03:00:00 AM,0013a20040b5b318,1,502,26.5,26.5,26.5,93.6,93.6,93.6,37.9,37.9,37.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150228030000,,1
29561,02/28/2015 03:00:00 AM,0013a20040b516ed,1,505,27.7,27.7,27.7,89.9,89.9,89.9,35.1,35.1,35.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150228030000,,1
29562,02/28/2015 05:20:00 AM,0013a20040b315ec,1,501,30.0,30.0,30.0,92.3,92.3,92.3,28.0,28.0,28.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228052000,,1
29564,02/28/2015 05:20:00 AM,0013a20040b5b318,1,502,28.4,28.4,28.4,90.4,90.4,90.4,31.0,31.0,31.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150228052000,,1
29565,02/28/2015 07:00:00 AM,0013a20040b516f6,1,507,31.0,31.0,31.0,92.4,92.4,92.4,24.5,24.5,24.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228070000,,1
29566,02/28/2015 07:00:00 AM,0013a20040b315ec,1,501,31.9,31.9,31.9,95.0,95.0,95.0,24.2,24.2,24.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228070000,,1
29568,02/28/2015 07:30:00 AM,0013a20040b516f6,1,507,30.6,30.6,30.6,87.1,87.1,87.1,23.4,23.4,23.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228073000,,1
29569,02/28/2015 07:30:00 AM,0013a20040b315ec,1,501,31.3,31.3,31.3,92.6,92.6,92.6,25.3,25.3,25.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228073000,,1
29570,02/28/2015 11:35:00 AM,0013a20040b516ed,1,505,19.4,19.4,19.4,2.2,2.2,2.2,75.6,75.6,75.6,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150228113500,,1
29571,02/28/2015 11:35:00 AM,0013a20040b516f6,1,507,18.1,18.1,18.1,0.8,0.8,0.8,74.5,74.5,74.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228113500,,1
29572,02/28/2015 01:15:00 PM,0013a20040b4b755,1,508,18.4,18.4,18.4,1.3,1.3,1.3,67.5,67.5,67.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150228131500,,1
29574,02/26/2015 11:50:00 PM,0013a20040b516f6,1,507,19.7,19.7,19.7,93.6,93.6,93.6,54.3,54.3,54.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226235000,,1
29575,02/26/2015 11:50:00 PM,0013a20040b315ec,1,501,19.7,19.7,19.7,93.5,93.5,93.5,64.4,64.4,64.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226235000,,1
29577,02/27/2015 12:15:00 AM,0013a20040b5b318,1,502,23.2,23.2,23.2,96.2,96.2,96.2,46.2,46.2,46.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227001500,,1
29578,02/27/2015 01:00:00 AM,0013a20040b5b318,1,502,23.9,23.9,23.9,96.7,96.7,96.7,40.4,40.4,40.4,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227010000,,1
29579,02/27/2015 01:00:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,94.9,94.9,94.9,47.0,47.0,47.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227010000,,1
29580,02/27/2015 01:05:00 AM,0013a20040b516f6,1,507,25.5,25.5,25.5,97.5,97.5,97.5,39.6,39.6,39.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227010500,,1
29581,02/27/2015 01:20:00 AM,0013a20040b5b318,1,502,23.2,23.2,23.2,96.6,96.6,96.6,43.3,43.3,43.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227012000,,1
29582,02/27/2015 01:20:00 AM,0013a20040b516ed,1,505,24.5,24.5,24.5,94.1,94.1,94.1,45.0,45.0,45.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227012000,,1
29583,02/27/2015 02:00:00 AM,0013a20040b4b755,1,508,26.5,26.5,26.5,96.4,96.4,96.4,32.4,32.4,32.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227020000,,1
29584,02/27/2015 02:00:00 AM,0013a20040b5b318,1,502,23.2,23.2,23.2,96.9,96.9,96.9,41.0,41.0,41.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227020000,,1
29585,02/27/2015 02:00:00 AM,0013a20040b516ed,1,505,23.5,23.5,23.5,91.5,91.5,91.5,46.7,46.7,46.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227020000,,1
29586,02/27/2015 02:05:00 AM,0013a20040b516f6,1,507,24.5,24.5,24.5,96.8,96.8,96.8,37.3,37.3,37.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227020500,,1
29587,02/27/2015 02:05:00 AM,0013a20040b315ec,1,501,27.1,27.1,27.1,96.7,96.7,96.7,41.4,41.4,41.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227020500,,1
29588,02/27/2015 02:10:00 AM,0013a20040b4b755,1,508,26.8,26.8,26.8,96.5,96.5,96.5,32.2,32.2,32.2,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227021000,,1
29589,02/27/2015 02:10:00 AM,0013a20040b5b318,1,502,24.2,24.2,24.2,97.0,97.0,97.0,37.9,37.9,37.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227021000,,1
29590,02/27/2015 02:10:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,91.2,91.2,91.2,44.7,44.7,44.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227021000,,1
29591,02/27/2015 02:15:00 AM,0013a20040b516f6,1,507,25.8,25.8,25.8,96.9,96.9,96.9,37.3,37.3,37.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227021500,,1
29592,02/27/2015 02:15:00 AM,0013a20040b315ec,1,501,25.8,25.8,25.8,96.8,96.8,96.8,40.1,40.1,40.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227021500,,1
29593,02/27/2015 03:25:00 AM,0013a20040b516ed,1,505,24.8,24.8,24.8,91.2,91.2,91.2,44.2,44.2,44.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227032500,,1
29594,02/27/2015 03:25:00 AM,0013a20040b516f6,1,507,26.5,26.5,26.5,96.9,96.9,96.9,36.9,36.9,36.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227032500,,1
29599,02/27/2015 01:00:00 PM,0013a20040b516f6,1,507,17.4,17.4,17.4,0.7,0.7,0.7,54.0,54.0,54.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227130000,,1
29600,02/27/2015 01:05:00 PM,0013a20040b315ec,1,501,17.1,17.1,17.1,0.9,0.9,0.9,64.1,64.1,64.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227130500,,1
29603,02/27/2015 12:50:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,95.2,95.2,95.2,45.3,45.3,45.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227005000,,1
29604,02/27/2015 12:50:00 AM,0013a20040b516f6,1,507,25.8,25.8,25.8,97.6,97.6,97.6,40.7,40.7,40.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227005000,,1
29605,02/27/2015 12:55:00 AM,0013a20040b315ec,1,501,25.5,25.5,25.5,96.6,96.6,96.6,42.6,42.6,42.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227005500,,1
29607,02/27/2015 12:55:00 AM,0013a20040b4b755,1,508,27.1,27.1,27.1,96.3,96.3,96.3,32.8,32.8,32.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227005500,,1
29609,02/27/2015 02:20:00 AM,0013a20040b4b755,1,508,25.8,25.8,25.8,96.5,96.5,96.5,31.0,31.0,31.0,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227022000,,1
29610,02/27/2015 02:20:00 AM,0013a20040b516ed,1,505,23.2,23.2,23.2,90.5,90.5,90.5,45.3,45.3,45.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227022000,,1
29612,02/27/2015 03:00:00 AM,0013a20040b4b755,1,508,24.8,24.8,24.8,96.2,96.2,96.2,33.8,33.8,33.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227030000,,1
29613,02/27/2015 03:00:00 AM,0013a20040b5b318,1,502,23.9,23.9,23.9,97.0,97.0,97.0,38.0,38.0,38.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227030000,,1
29614,02/27/2015 03:00:00 AM,0013a20040b516ed,1,505,24.2,24.2,24.2,90.0,90.0,90.0,43.7,43.7,43.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227030000,,1
29615,02/27/2015 03:45:00 AM,0013a20040b516ed,1,505,24.5,24.5,24.5,96.6,96.6,96.6,43.6,43.6,43.6,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227034500,,1
29616,02/27/2015 03:45:00 AM,0013a20040b516f6,1,507,25.8,25.8,25.8,97.0,97.0,97.0,36.3,36.3,36.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227034500,,1
29617,02/27/2015 04:00:00 AM,0013a20040b315ec,1,501,28.1,28.1,28.1,97.2,97.2,97.2,35.4,35.4,35.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227040000,,1
29623,02/27/2015 08:35:00 AM,0013a20040b315ec,1,501,20.3,20.3,20.3,73.0,73.0,73.0,53.5,53.5,53.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227083500,,1
29626,02/27/2015 02:00:00 PM,0013a20040b5b318,1,502,17.1,17.1,17.1,2.5,2.5,2.5,55.1,55.1,55.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227140000,,1
29627,02/27/2015 02:00:00 PM,0013a20040b516ed,1,505,18.4,18.4,18.4,2.5,2.5,2.5,57.0,57.0,57.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227140000,,1
29628,02/27/2015 02:30:00 PM,0013a20040b4b755,1,508,17.1,17.1,17.1,1.6,1.6,1.6,51.4,51.4,51.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227143000,,1
29630,02/27/2015 01:25:00 AM,0013a20040b516f6,1,507,26.1,26.1,26.1,97.1,97.1,97.1,39.9,39.9,39.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227012500,,1
29631,02/27/2015 01:25:00 AM,0013a20040b315ec,1,501,25.2,25.2,25.2,96.1,96.1,96.1,45.8,45.8,45.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227012500,,1
29632,02/27/2015 01:25:00 AM,0013a20040b4b755,1,508,25.2,25.2,25.2,96.4,96.4,96.4,36.2,36.2,36.2,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227012500,,1
29633,02/27/2015 01:30:00 AM,0013a20040b5b318,1,502,26.1,26.1,26.1,96.8,96.8,96.8,41.2,41.2,41.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227013000,,1
29634,02/27/2015 01:30:00 AM,0013a20040b516ed,1,505,24.8,24.8,24.8,92.6,92.6,92.6,46.9,46.9,46.9,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227013000,,1
29635,02/27/2015 01:35:00 AM,0013a20040b516f6,1,507,25.8,25.8,25.8,96.8,96.8,96.8,39.6,39.6,39.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227013500,,1
29636,02/27/2015 01:35:00 AM,0013a20040b315ec,1,501,25.2,25.2,25.2,96.5,96.5,96.5,45.1,45.1,45.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227013500,,1
29637,02/27/2015 01:40:00 AM,0013a20040b4b755,1,508,25.2,25.2,25.2,96.4,96.4,96.4,35.8,35.8,35.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227014000,,1
29638,02/27/2015 01:40:00 AM,0013a20040b5b318,1,502,24.8,24.8,24.8,96.9,96.9,96.9,41.2,41.2,41.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227014000,,1
29639,02/27/2015 01:40:00 AM,0013a20040b516ed,1,505,24.5,24.5,24.5,93.7,93.7,93.7,46.9,46.9,46.9,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227014000,,1
29640,02/27/2015 01:45:00 AM,0013a20040b516f6,1,507,24.2,24.2,24.2,96.7,96.7,96.7,41.5,41.5,41.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227014500,,1
29641,02/27/2015 01:45:00 AM,0013a20040b315ec,1,501,25.2,25.2,25.2,96.6,96.6,96.6,44.0,44.0,44.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227014500,,1
29643,02/27/2015 03:05:00 AM,0013a20040b516f6,1,507,26.1,26.1,26.1,97.0,97.0,97.0,36.6,36.6,36.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227030500,,1
29644,02/27/2015 03:05:00 AM,0013a20040b315ec,1,501,26.8,26.8,26.8,96.8,96.8,96.8,37.7,37.7,37.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227030500,,1
29649,02/27/2015 03:55:00 PM,0013a20040b516f6,1,507,16.8,16.8,16.8,0.6,0.6,0.6,57.9,57.9,57.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227155500,,1
29650,02/27/2015 03:55:00 PM,0013a20040b315ec,1,501,16.1,16.1,16.1,0.9,0.9,0.9,75.6,75.6,75.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227155500,,1
29653,02/27/2015 01:50:00 AM,0013a20040b4b755,1,508,26.1,26.1,26.1,96.4,96.4,96.4,33.9,33.9,33.9,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227015000,,1
29654,02/27/2015 01:50:00 AM,0013a20040b5b318,1,502,24.8,24.8,24.8,96.9,96.9,96.9,40.1,40.1,40.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227015000,,1
29655,02/27/2015 01:50:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,92.0,92.0,92.0,45.0,45.0,45.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227015000,,1
29657,02/27/2015 02:35:00 PM,0013a20040b516f6,1,507,17.1,17.1,17.1,0.6,0.6,0.6,57.0,57.0,57.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227143500,,1
